Source;Target
15119.0;12812.0
15119.0;12815.0
15119.0;12956.0
15119.0;13023.0
15119.0;13034.0
15119.0;13040.0
15119.0;13043.0
15119.0;13166.0
15119.0;13341.0
15119.0;13356.0
15119.0;13357.0
15119.0;13519.0
15119.0;13885.0
15119.0;13888.0
15119.0;14068.0
15119.0;14179.0
15119.0;14204.0
15119.0;14220.0
15119.0;14242.0
15119.0;14411.0
15119.0;14470.0
15119.0;14656.0
15119.0;14873.0
15119.0;14886.0
15119.0;14998.0
15119.0;15103.0
15119.0;15121.0
15119.0;15167.0
15119.0;15223.0
15119.0;15236.0
15119.0;15346.0
15119.0;15397.0
15119.0;15573.0
15119.0;15762.0
15119.0;15800.0
15119.0;15935.0
15119.0;16063.0
15119.0;16072.0
15119.0;16222.0
15119.0;16278.0
15119.0;16339.0
15119.0;16402.0
15119.0;16509.0
15119.0;16643.0
15119.0;16721.0
15119.0;16758.0
15119.0;16776.0
15119.0;16778.0
15119.0;16788.0
15119.0;16897.0
15119.0;16982.0
15119.0;17030.0
15119.0;17507.0
15119.0;17604.0
15119.0;17668.0
15119.0;17843.0
15119.0;18120.0
15119.0;18205.0
15119.0;18252.0
15121.0;12582.0
15121.0;12733.0
15121.0;12769.0
15121.0;12812.0
15121.0;12815.0
15121.0;12956.0
15121.0;13023.0
15121.0;13034.0
15121.0;13040.0
15121.0;13043.0
15121.0;13166.0
15121.0;13341.0
15121.0;13356.0
15121.0;13357.0
15121.0;13519.0
15121.0;13885.0
15121.0;13888.0
15121.0;14068.0
15121.0;14179.0
15121.0;14204.0
15121.0;14220.0
15121.0;14242.0
15121.0;14411.0
15121.0;14470.0
15121.0;14656.0
15121.0;14873.0
15121.0;14886.0
15121.0;14998.0
15121.0;15103.0
15121.0;15119.0
15121.0;15167.0
15121.0;15223.0
15121.0;15236.0
15121.0;15346.0
15121.0;15397.0
15121.0;15573.0
15121.0;15762.0
15121.0;15800.0
15121.0;15935.0
15121.0;16063.0
15121.0;16072.0
15121.0;16222.0
15121.0;16278.0
15121.0;16339.0
15121.0;16402.0
15121.0;16509.0
15121.0;16643.0
15121.0;16721.0
15121.0;16758.0
15121.0;16776.0
15121.0;16778.0
15121.0;16788.0
15121.0;16897.0
15121.0;16982.0
15121.0;17030.0
15121.0;17507.0
15121.0;17604.0
15121.0;17668.0
15121.0;17843.0
15121.0;18120.0
15121.0;18205.0
15121.0;18252.0
15167.0;12582.0
15167.0;12733.0
15167.0;12769.0
15167.0;12812.0
15167.0;12815.0
15167.0;12956.0
15167.0;13023.0
15167.0;13034.0
15167.0;13040.0
15167.0;13043.0
15167.0;13166.0
15167.0;13341.0
15167.0;13356.0
15167.0;13357.0
15167.0;13519.0
15167.0;13885.0
15167.0;13888.0
15167.0;14068.0
15167.0;14179.0
15167.0;14204.0
15167.0;14220.0
15167.0;14242.0
15167.0;14411.0
15167.0;14470.0
15167.0;14656.0
15167.0;14873.0
15167.0;14886.0
15167.0;14998.0
15167.0;15103.0
15167.0;15119.0
15167.0;15121.0
15167.0;15223.0
15167.0;15236.0
15167.0;15346.0
15167.0;15397.0
15167.0;15573.0
15167.0;15762.0
15167.0;15800.0
15167.0;15935.0
15167.0;16063.0
15167.0;16072.0
15167.0;16222.0
15167.0;16278.0
15167.0;16339.0
15167.0;16402.0
15167.0;16509.0
15167.0;16643.0
15167.0;16721.0
15167.0;16758.0
15167.0;16776.0
15167.0;16778.0
15167.0;16788.0
15167.0;16897.0
15167.0;16982.0
15167.0;17030.0
15167.0;17507.0
15167.0;17604.0
15167.0;17668.0
15167.0;17843.0
15167.0;18120.0
15167.0;18205.0
15167.0;18252.0
15223.0;12582.0
15223.0;12733.0
15223.0;12769.0
15223.0;12812.0
15223.0;12815.0
15223.0;12956.0
15223.0;13023.0
15223.0;13034.0
15223.0;13040.0
15223.0;13043.0
15223.0;13166.0
15223.0;13341.0
15223.0;13356.0
15223.0;13357.0
15223.0;13519.0
15223.0;13885.0
15223.0;13888.0
15223.0;14068.0
15223.0;14179.0
15223.0;14204.0
15223.0;14220.0
15223.0;14242.0
15223.0;14411.0
15223.0;14470.0
15223.0;14656.0
15223.0;14873.0
15223.0;14886.0
15223.0;14998.0
15223.0;15103.0
15223.0;15119.0
15223.0;15121.0
15223.0;15167.0
15223.0;15236.0
15223.0;15346.0
15223.0;15397.0
15223.0;15573.0
15223.0;15762.0
15223.0;15800.0
15223.0;15935.0
15223.0;16063.0
15223.0;16072.0
15223.0;16222.0
15223.0;16278.0
15223.0;16339.0
15223.0;16402.0
15223.0;16509.0
15223.0;16643.0
15223.0;16721.0
15223.0;16758.0
15223.0;16776.0
15223.0;16778.0
15223.0;16788.0
15223.0;16897.0
15223.0;16982.0
15223.0;17030.0
15223.0;17507.0
15223.0;17604.0
15223.0;17668.0
15223.0;17843.0
15223.0;18120.0
15223.0;18205.0
15223.0;18252.0
15236.0;12582.0
15236.0;12733.0
15236.0;12769.0
15236.0;12812.0
15236.0;12815.0
15236.0;12956.0
15236.0;13023.0
15236.0;13034.0
15236.0;13040.0
15236.0;13043.0
15236.0;13166.0
15236.0;13341.0
15236.0;13356.0
15236.0;13357.0
15236.0;13519.0
15236.0;13885.0
15236.0;13888.0
15236.0;14068.0
15236.0;14179.0
15236.0;14204.0
15236.0;14220.0
15236.0;14242.0
15236.0;14411.0
15236.0;14470.0
15236.0;14656.0
15236.0;14873.0
15236.0;14886.0
15236.0;14998.0
15236.0;15103.0
15236.0;15119.0
15236.0;15121.0
15236.0;15167.0
15236.0;15223.0
15236.0;15346.0
15236.0;15397.0
15236.0;15573.0
15236.0;15762.0
15236.0;15800.0
15236.0;15935.0
15236.0;16063.0
15236.0;16072.0
15236.0;16222.0
15236.0;16278.0
15236.0;16339.0
15236.0;16402.0
15236.0;16509.0
15236.0;16643.0
15236.0;16721.0
15236.0;16758.0
15236.0;16776.0
15236.0;16778.0
15236.0;16788.0
15236.0;16897.0
15236.0;16982.0
15236.0;17030.0
15236.0;17507.0
15236.0;17604.0
15236.0;17668.0
15236.0;17843.0
15236.0;18120.0
15236.0;18205.0
15236.0;18252.0
15346.0;12582.0
15346.0;12733.0
15346.0;12769.0
15346.0;12812.0
15346.0;12815.0
15346.0;12956.0
15346.0;13023.0
15346.0;13034.0
15346.0;13040.0
15346.0;13043.0
15346.0;13166.0
15346.0;13341.0
15346.0;13356.0
15346.0;13357.0
15346.0;13519.0
15346.0;13885.0
15346.0;13888.0
15346.0;14068.0
15346.0;14179.0
15346.0;14204.0
15346.0;14220.0
15346.0;14242.0
15346.0;14411.0
15346.0;14470.0
15346.0;14656.0
15346.0;14873.0
15346.0;14886.0
15346.0;14998.0
15346.0;15103.0
15346.0;15119.0
15346.0;15121.0
15346.0;15167.0
15346.0;15223.0
15346.0;15236.0
15346.0;15397.0
15346.0;15573.0
15346.0;15762.0
15346.0;15800.0
15346.0;15935.0
15346.0;16063.0
15346.0;16072.0
15346.0;16222.0
15346.0;16278.0
15346.0;16339.0
15346.0;16402.0
15346.0;16509.0
15346.0;16643.0
15346.0;16721.0
15346.0;16758.0
15346.0;16776.0
15346.0;16778.0
15346.0;16788.0
15346.0;16897.0
15346.0;16982.0
15346.0;17030.0
15346.0;17507.0
15346.0;17604.0
15346.0;17668.0
15346.0;17843.0
15346.0;18120.0
15346.0;18205.0
15346.0;18252.0
15397.0;12582.0
15397.0;12733.0
15397.0;12769.0
15397.0;12812.0
15397.0;12815.0
15397.0;12956.0
15397.0;13023.0
15397.0;13034.0
15397.0;13040.0
15397.0;13043.0
15397.0;13166.0
15397.0;13341.0
15397.0;13356.0
15397.0;13357.0
15397.0;13519.0
15397.0;13885.0
15397.0;13888.0
15397.0;14068.0
15397.0;14179.0
15397.0;14204.0
15397.0;14220.0
15397.0;14242.0
15397.0;14411.0
15397.0;14470.0
15397.0;14656.0
15397.0;14873.0
15397.0;14886.0
15397.0;14998.0
15397.0;15103.0
15397.0;15119.0
15397.0;15121.0
15397.0;15167.0
15397.0;15223.0
15397.0;15236.0
15397.0;15346.0
15397.0;15573.0
15397.0;15762.0
15397.0;15800.0
15397.0;15935.0
15397.0;16063.0
15397.0;16072.0
15397.0;16222.0
15397.0;16278.0
15397.0;16339.0
15397.0;16402.0
15397.0;16509.0
15397.0;16643.0
15397.0;16721.0
15397.0;16758.0
15397.0;16776.0
15397.0;16778.0
15397.0;16788.0
15397.0;16897.0
15397.0;16982.0
15397.0;17030.0
15397.0;17507.0
15397.0;17604.0
15397.0;17668.0
15397.0;17843.0
15397.0;18120.0
15397.0;18205.0
15397.0;18252.0
15573.0;12582.0
15573.0;12733.0
15573.0;12769.0
15573.0;12812.0
15573.0;12815.0
15573.0;12956.0
15573.0;13023.0
15573.0;13034.0
15573.0;13040.0
15573.0;13043.0
15573.0;13166.0
15573.0;13341.0
15573.0;13356.0
15573.0;13357.0
15573.0;13519.0
15573.0;13885.0
15573.0;13888.0
15573.0;14068.0
15573.0;14179.0
15573.0;14204.0
15573.0;14220.0
15573.0;14242.0
15573.0;14411.0
15573.0;14470.0
15573.0;14656.0
15573.0;14873.0
15573.0;14886.0
15573.0;14998.0
15573.0;15103.0
15573.0;15119.0
15573.0;15121.0
15573.0;15167.0
15573.0;15223.0
15573.0;15236.0
15573.0;15346.0
15573.0;15397.0
15573.0;15762.0
15573.0;15800.0
15573.0;15935.0
15573.0;16063.0
15573.0;16072.0
15573.0;16222.0
15573.0;16278.0
15573.0;16339.0
15573.0;16402.0
15573.0;16509.0
15573.0;16643.0
15573.0;16721.0
15573.0;16758.0
15573.0;16776.0
15573.0;16778.0
15573.0;16788.0
15573.0;16897.0
15573.0;16982.0
15573.0;17030.0
15573.0;17507.0
15573.0;17604.0
15573.0;17668.0
15573.0;17843.0
15573.0;18120.0
15573.0;18205.0
15573.0;18252.0
15762.0;12582.0
15762.0;12733.0
15762.0;12769.0
15762.0;12812.0
15762.0;12815.0
15762.0;12956.0
15762.0;13023.0
15762.0;13034.0
15762.0;13040.0
15762.0;13043.0
15762.0;13166.0
15762.0;13341.0
15762.0;13356.0
15762.0;13357.0
15762.0;13519.0
15762.0;13885.0
15762.0;13888.0
15762.0;14068.0
15762.0;14179.0
15762.0;14204.0
15762.0;14220.0
15762.0;14242.0
15762.0;14411.0
15762.0;14470.0
15762.0;14656.0
15762.0;14873.0
15762.0;14886.0
15762.0;14998.0
15762.0;15103.0
15762.0;15119.0
15762.0;15121.0
15762.0;15167.0
15762.0;15223.0
15762.0;15236.0
15762.0;15346.0
15762.0;15397.0
15762.0;15573.0
15762.0;15800.0
15762.0;15935.0
15762.0;16063.0
15762.0;16072.0
15762.0;16222.0
15762.0;16278.0
15762.0;16339.0
15762.0;16402.0
15762.0;16509.0
15762.0;16643.0
15762.0;16721.0
15762.0;16758.0
15762.0;16776.0
15762.0;16778.0
15762.0;16788.0
15762.0;16897.0
15762.0;16982.0
15762.0;17030.0
15762.0;17507.0
15762.0;17604.0
15762.0;17668.0
15762.0;17843.0
15762.0;18120.0
15762.0;18205.0
15762.0;18252.0
15800.0;12582.0
15800.0;12733.0
15800.0;12769.0
15800.0;12812.0
15800.0;12815.0
15800.0;12956.0
15800.0;13023.0
15800.0;13034.0
15800.0;13040.0
15800.0;13043.0
15800.0;13166.0
15800.0;13341.0
15800.0;13356.0
15800.0;13357.0
15800.0;13519.0
15800.0;13885.0
15800.0;13888.0
15800.0;14068.0
15800.0;14179.0
15800.0;14204.0
15800.0;14220.0
15800.0;14242.0
15800.0;14411.0
15800.0;14470.0
15800.0;14656.0
15800.0;14873.0
15800.0;14886.0
15800.0;14998.0
15800.0;15103.0
15800.0;15119.0
15800.0;15121.0
15800.0;15167.0
15800.0;15223.0
15800.0;15236.0
15800.0;15346.0
15800.0;15397.0
15800.0;15573.0
15800.0;15762.0
15800.0;15935.0
15800.0;16063.0
15800.0;16072.0
15800.0;16222.0
15800.0;16278.0
15800.0;16339.0
15800.0;16402.0
15800.0;16509.0
15800.0;16643.0
15800.0;16721.0
15800.0;16758.0
15800.0;16776.0
15800.0;16778.0
15800.0;16788.0
15800.0;16897.0
15800.0;16982.0
15800.0;17030.0
15800.0;17507.0
15800.0;17604.0
15800.0;17668.0
15800.0;17843.0
15800.0;18120.0
15800.0;18205.0
15800.0;18252.0
15935.0;12582.0
15935.0;12733.0
15935.0;12769.0
15935.0;12812.0
15935.0;12815.0
15935.0;12956.0
15935.0;13023.0
15935.0;13034.0
15935.0;13040.0
15935.0;13043.0
15935.0;13166.0
15935.0;13341.0
15935.0;13356.0
15935.0;13357.0
15935.0;13519.0
15935.0;13885.0
15935.0;13888.0
15935.0;14068.0
15935.0;14179.0
15935.0;14204.0
15935.0;14220.0
15935.0;14242.0
15935.0;14411.0
15935.0;14470.0
15935.0;14656.0
15935.0;14873.0
15935.0;14886.0
15935.0;14998.0
15935.0;15103.0
15935.0;15119.0
15935.0;15121.0
15935.0;15167.0
15935.0;15223.0
15935.0;15236.0
15935.0;15346.0
15935.0;15397.0
15935.0;15573.0
15935.0;15762.0
15935.0;15800.0
15935.0;16063.0
15935.0;16072.0
15935.0;16222.0
15935.0;16278.0
15935.0;16339.0
15935.0;16402.0
15935.0;16509.0
15935.0;16643.0
15935.0;16721.0
15935.0;16758.0
15935.0;16776.0
15935.0;16778.0
15935.0;16788.0
15935.0;16897.0
15935.0;16982.0
15935.0;17030.0
15935.0;17507.0
15935.0;17604.0
15935.0;17668.0
15935.0;17843.0
15935.0;18120.0
15935.0;18205.0
15935.0;18252.0
16063.0;12582.0
16063.0;12733.0
16063.0;12769.0
16063.0;12812.0
16063.0;12815.0
16063.0;12956.0
16063.0;13023.0
16063.0;13034.0
16063.0;13040.0
16063.0;13043.0
16063.0;13166.0
16063.0;13341.0
16063.0;13356.0
16063.0;13357.0
16063.0;13519.0
16063.0;13885.0
16063.0;13888.0
16063.0;14068.0
16063.0;14179.0
16063.0;14204.0
16063.0;14220.0
16063.0;14242.0
16063.0;14411.0
16063.0;14470.0
16063.0;14656.0
16063.0;14873.0
16063.0;14886.0
16063.0;14998.0
16063.0;15103.0
16063.0;15119.0
16063.0;15121.0
16063.0;15167.0
16063.0;15223.0
16063.0;15236.0
16063.0;15346.0
16063.0;15397.0
16063.0;15573.0
16063.0;15762.0
16063.0;15800.0
16063.0;15935.0
16063.0;16072.0
16063.0;16222.0
16063.0;16278.0
16063.0;16339.0
16063.0;16402.0
16063.0;16509.0
16063.0;16643.0
16063.0;16721.0
16063.0;16758.0
16063.0;16776.0
16063.0;16778.0
16063.0;16788.0
16063.0;16897.0
16063.0;16982.0
16063.0;17030.0
16063.0;17507.0
16063.0;17604.0
16063.0;17668.0
16063.0;17843.0
16063.0;18120.0
16063.0;18205.0
16063.0;18252.0
16072.0;12582.0
16072.0;12733.0
16072.0;12769.0
16072.0;12812.0
16072.0;12815.0
16072.0;12956.0
16072.0;13023.0
16072.0;13034.0
16072.0;13040.0
16072.0;13043.0
16072.0;13166.0
16072.0;13341.0
16072.0;13356.0
16072.0;13357.0
16072.0;13519.0
16072.0;13885.0
16072.0;13888.0
16072.0;14068.0
16072.0;14179.0
16072.0;14204.0
16072.0;14220.0
16072.0;14242.0
16072.0;14411.0
16072.0;14470.0
16072.0;14656.0
16072.0;14873.0
16072.0;14886.0
16072.0;14998.0
16072.0;15103.0
16072.0;15119.0
16072.0;15121.0
16072.0;15167.0
16072.0;15223.0
16072.0;15236.0
16072.0;15346.0
16072.0;15397.0
16072.0;15573.0
16072.0;15762.0
16072.0;15800.0
16072.0;15935.0
16072.0;16063.0
16072.0;16222.0
16072.0;16278.0
16072.0;16339.0
16072.0;16402.0
16072.0;16509.0
16072.0;16643.0
16072.0;16721.0
16072.0;16758.0
16072.0;16776.0
16072.0;16778.0
16072.0;16788.0
16072.0;16897.0
16072.0;16982.0
16072.0;17030.0
16072.0;17507.0
16072.0;17604.0
16072.0;17668.0
16072.0;17843.0
16072.0;18120.0
16072.0;18205.0
16072.0;18252.0
16222.0;12582.0
16222.0;12733.0
16222.0;12769.0
16222.0;12812.0
16222.0;12815.0
16222.0;12956.0
16222.0;13023.0
16222.0;13034.0
16222.0;13040.0
16222.0;13043.0
16222.0;13166.0
16222.0;13341.0
16222.0;13356.0
16222.0;13357.0
16222.0;13519.0
16222.0;13885.0
16222.0;13888.0
16222.0;14068.0
16222.0;14179.0
16222.0;14204.0
16222.0;14220.0
16222.0;14242.0
16222.0;14411.0
16222.0;14470.0
16222.0;14656.0
16222.0;14873.0
16222.0;14886.0
16222.0;14998.0
16222.0;15103.0
16222.0;15119.0
16222.0;15121.0
16222.0;15167.0
16222.0;15223.0
16222.0;15236.0
16222.0;15346.0
16222.0;15397.0
16222.0;15573.0
16222.0;15762.0
16222.0;15800.0
16222.0;15935.0
16222.0;16063.0
16222.0;16072.0
16222.0;16278.0
16222.0;16339.0
16222.0;16402.0
16222.0;16509.0
16222.0;16643.0
16222.0;16721.0
16222.0;16758.0
16222.0;16776.0
16222.0;16778.0
16222.0;16788.0
16222.0;16897.0
16222.0;16982.0
16222.0;17030.0
16222.0;17507.0
16222.0;17604.0
16222.0;17668.0
16222.0;17843.0
16222.0;18120.0
16222.0;18205.0
16222.0;18252.0
16278.0;12582.0
16278.0;12733.0
16278.0;12769.0
16278.0;12812.0
16278.0;12815.0
16278.0;12956.0
16278.0;13023.0
16278.0;13034.0
16278.0;13040.0
16278.0;13043.0
16278.0;13166.0
16278.0;13341.0
16278.0;13356.0
16278.0;13357.0
16278.0;13519.0
16278.0;13885.0
16278.0;13888.0
16278.0;14068.0
16278.0;14179.0
16278.0;14204.0
16278.0;14220.0
16278.0;14242.0
16278.0;14411.0
16278.0;14470.0
16278.0;14656.0
16278.0;14873.0
16278.0;14886.0
16278.0;14998.0
16278.0;15103.0
16278.0;15119.0
16278.0;15121.0
16278.0;15167.0
16278.0;15223.0
16278.0;15236.0
16278.0;15346.0
16278.0;15397.0
16278.0;15573.0
16278.0;15762.0
16278.0;15800.0
16278.0;15935.0
16278.0;16063.0
16278.0;16072.0
16278.0;16222.0
16278.0;16339.0
16278.0;16402.0
16278.0;16509.0
16278.0;16643.0
16278.0;16721.0
16278.0;16758.0
16278.0;16776.0
16278.0;16778.0
16278.0;16788.0
16278.0;16897.0
16278.0;16982.0
16278.0;17030.0
16278.0;17507.0
16278.0;17604.0
16278.0;17668.0
16278.0;17843.0
16278.0;18120.0
16278.0;18205.0
16278.0;18252.0
16339.0;12582.0
16339.0;12733.0
16339.0;12769.0
16339.0;12812.0
16339.0;12815.0
16339.0;12956.0
16339.0;13023.0
16339.0;13034.0
16339.0;13040.0
16339.0;13043.0
16339.0;13166.0
16339.0;13341.0
16339.0;13356.0
16339.0;13357.0
16339.0;13519.0
16339.0;13885.0
16339.0;13888.0
16339.0;14068.0
16339.0;14179.0
16339.0;14204.0
16339.0;14220.0
16339.0;14242.0
16339.0;14411.0
16339.0;14470.0
16339.0;14656.0
16339.0;14873.0
16339.0;14886.0
16339.0;14998.0
16339.0;15103.0
16339.0;15119.0
16339.0;15121.0
16339.0;15167.0
16339.0;15223.0
16339.0;15236.0
16339.0;15346.0
16339.0;15397.0
16339.0;15573.0
16339.0;15762.0
16339.0;15800.0
16339.0;15935.0
16339.0;16063.0
16339.0;16072.0
16339.0;16222.0
16339.0;16278.0
16339.0;16402.0
16339.0;16509.0
16339.0;16643.0
16339.0;16721.0
16339.0;16758.0
16339.0;16776.0
16339.0;16778.0
16339.0;16788.0
16339.0;16897.0
16339.0;16982.0
16339.0;17030.0
16339.0;17507.0
16339.0;17604.0
16339.0;17668.0
16339.0;17843.0
16339.0;18120.0
16339.0;18205.0
16339.0;18252.0
16402.0;12582.0
16402.0;12733.0
16402.0;12769.0
16402.0;12812.0
16402.0;12815.0
16402.0;12956.0
16402.0;13023.0
16402.0;13034.0
16402.0;13040.0
16402.0;13043.0
16402.0;13166.0
16402.0;13341.0
16402.0;13356.0
16402.0;13357.0
16402.0;13519.0
16402.0;13885.0
16402.0;13888.0
16402.0;14068.0
16402.0;14179.0
16402.0;14204.0
16402.0;14220.0
16402.0;14242.0
16402.0;14411.0
16402.0;14470.0
16402.0;14656.0
16402.0;14873.0
16402.0;14886.0
16402.0;14998.0
16402.0;15103.0
16402.0;15119.0
16402.0;15121.0
16402.0;15167.0
16402.0;15223.0
16402.0;15236.0
16402.0;15346.0
16402.0;15397.0
16402.0;15573.0
16402.0;15762.0
16402.0;15800.0
16402.0;15935.0
16402.0;16063.0
16402.0;16072.0
16402.0;16222.0
16402.0;16278.0
16402.0;16339.0
16402.0;16509.0
16402.0;16643.0
16402.0;16721.0
16402.0;16758.0
16402.0;16776.0
16402.0;16778.0
16402.0;16788.0
16402.0;16897.0
16402.0;16982.0
16402.0;17030.0
16402.0;17507.0
16402.0;17604.0
16402.0;17668.0
16402.0;17843.0
16402.0;18120.0
16402.0;18205.0
16402.0;18252.0
16509.0;12582.0
16509.0;12733.0
16509.0;12769.0
16509.0;12812.0
16509.0;12815.0
16509.0;12956.0
16509.0;13023.0
16509.0;13034.0
16509.0;13040.0
16509.0;13043.0
16509.0;13166.0
16509.0;13341.0
16509.0;13356.0
16509.0;13357.0
16509.0;13519.0
16509.0;13885.0
16509.0;13888.0
16509.0;14068.0
16509.0;14179.0
16509.0;14204.0
16509.0;14220.0
16509.0;14242.0
16509.0;14411.0
16509.0;14470.0
16509.0;14656.0
16509.0;14873.0
16509.0;14886.0
16509.0;14998.0
16509.0;15103.0
16509.0;15119.0
16509.0;15121.0
16509.0;15167.0
16509.0;15223.0
16509.0;15236.0
16509.0;15346.0
16509.0;15397.0
16509.0;15573.0
16509.0;15762.0
16509.0;15800.0
16509.0;15935.0
16509.0;16063.0
16509.0;16072.0
16509.0;16222.0
16509.0;16278.0
16509.0;16339.0
16509.0;16402.0
16509.0;16643.0
16509.0;16721.0
16509.0;16758.0
16509.0;16776.0
16509.0;16778.0
16509.0;16788.0
16509.0;16897.0
16509.0;16982.0
16509.0;17030.0
16509.0;17507.0
16509.0;17604.0
16509.0;17668.0
16509.0;17843.0
16509.0;18120.0
16509.0;18205.0
16509.0;18252.0
16643.0;12582.0
16643.0;12733.0
16643.0;12769.0
16643.0;12812.0
16643.0;12815.0
16643.0;12956.0
16643.0;13023.0
16643.0;13034.0
16643.0;13040.0
16643.0;13043.0
16643.0;13166.0
16643.0;13341.0
16643.0;13356.0
16643.0;13357.0
16643.0;13519.0
16643.0;13885.0
16643.0;13888.0
16643.0;14068.0
16643.0;14179.0
16643.0;14204.0
16643.0;14220.0
16643.0;14242.0
16643.0;14411.0
16643.0;14470.0
16643.0;14656.0
16643.0;14873.0
16643.0;14886.0
16643.0;14998.0
16643.0;15103.0
16643.0;15119.0
16643.0;15121.0
16643.0;15167.0
16643.0;15223.0
16643.0;15236.0
16643.0;15346.0
16643.0;15397.0
16643.0;15573.0
16643.0;15762.0
16643.0;15800.0
16643.0;15935.0
16643.0;16063.0
16643.0;16072.0
16643.0;16222.0
16643.0;16278.0
16643.0;16339.0
16643.0;16402.0
16643.0;16509.0
16643.0;16721.0
16643.0;16758.0
16643.0;16776.0
16643.0;16778.0
16643.0;16788.0
16643.0;16897.0
16643.0;16982.0
16643.0;17030.0
16643.0;17507.0
16643.0;17604.0
16643.0;17668.0
16643.0;17843.0
16643.0;18120.0
16643.0;18205.0
16643.0;18252.0
16721.0;12582.0
16721.0;12733.0
16721.0;12769.0
16721.0;12812.0
16721.0;12815.0
16721.0;12956.0
16721.0;13023.0
16721.0;13034.0
16721.0;13040.0
16721.0;13043.0
16721.0;13166.0
16721.0;13341.0
16721.0;13356.0
16721.0;13357.0
16721.0;13519.0
16721.0;13885.0
16721.0;13888.0
16721.0;14068.0
16721.0;14179.0
16721.0;14204.0
16721.0;14220.0
16721.0;14242.0
16721.0;14411.0
16721.0;14470.0
16721.0;14656.0
16721.0;14873.0
16721.0;14886.0
16721.0;14998.0
16721.0;15103.0
16721.0;15119.0
16721.0;15121.0
16721.0;15167.0
16721.0;15223.0
16721.0;15236.0
16721.0;15346.0
16721.0;15397.0
16721.0;15573.0
16721.0;15762.0
16721.0;15800.0
16721.0;15935.0
16721.0;16063.0
16721.0;16072.0
16721.0;16222.0
16721.0;16278.0
16721.0;16339.0
16721.0;16402.0
16721.0;16509.0
16721.0;16643.0
16721.0;16758.0
16721.0;16776.0
16721.0;16778.0
16721.0;16788.0
16721.0;16897.0
16721.0;16982.0
16721.0;17030.0
16721.0;17507.0
16721.0;17604.0
16721.0;17668.0
16721.0;17843.0
16721.0;18120.0
16721.0;18205.0
16721.0;18252.0
16758.0;12582.0
16758.0;12733.0
16758.0;12769.0
16758.0;12812.0
16758.0;12815.0
16758.0;12956.0
16758.0;13023.0
16758.0;13034.0
16758.0;13040.0
16758.0;13043.0
16758.0;13166.0
16758.0;13341.0
16758.0;13356.0
16758.0;13357.0
16758.0;13519.0
16758.0;13885.0
16758.0;13888.0
16758.0;14068.0
16758.0;14179.0
16758.0;14204.0
16758.0;14220.0
16758.0;14242.0
16758.0;14411.0
16758.0;14470.0
16758.0;14656.0
16758.0;14873.0
16758.0;14886.0
16758.0;14998.0
16758.0;15103.0
16758.0;15119.0
16758.0;15121.0
16758.0;15167.0
16758.0;15223.0
16758.0;15236.0
16758.0;15346.0
16758.0;15397.0
16758.0;15573.0
16758.0;15762.0
16758.0;15800.0
16758.0;15935.0
16758.0;16063.0
16758.0;16072.0
16758.0;16222.0
16758.0;16278.0
16758.0;16339.0
16758.0;16402.0
16758.0;16509.0
16758.0;16643.0
16758.0;16721.0
16758.0;16776.0
16758.0;16778.0
16758.0;16788.0
16758.0;16897.0
16758.0;16982.0
16758.0;17030.0
16758.0;17507.0
16758.0;17604.0
16758.0;17668.0
16758.0;17843.0
16758.0;18120.0
16758.0;18205.0
16758.0;18252.0
16776.0;12582.0
16776.0;12733.0
16776.0;12769.0
16776.0;12812.0
16776.0;12815.0
16776.0;12956.0
16776.0;13023.0
16776.0;13034.0
16776.0;13040.0
16776.0;13043.0
16776.0;13166.0
16776.0;13341.0
16776.0;13356.0
16776.0;13357.0
16776.0;13519.0
16776.0;13885.0
16776.0;13888.0
16776.0;14068.0
16776.0;14179.0
16776.0;14204.0
16776.0;14220.0
16776.0;14242.0
16776.0;14411.0
16776.0;14470.0
16776.0;14656.0
16776.0;14873.0
16776.0;14886.0
16776.0;14998.0
16776.0;15103.0
16776.0;15119.0
16776.0;15121.0
16776.0;15167.0
16776.0;15223.0
16776.0;15236.0
16776.0;15346.0
16776.0;15397.0
16776.0;15573.0
16776.0;15762.0
16776.0;15800.0
16776.0;15935.0
16776.0;16063.0
16776.0;16072.0
16776.0;16222.0
16776.0;16278.0
16776.0;16339.0
16776.0;16402.0
16776.0;16509.0
16776.0;16643.0
16776.0;16721.0
16776.0;16758.0
16776.0;16778.0
16776.0;16788.0
16776.0;16897.0
16776.0;16982.0
16776.0;17030.0
16776.0;17507.0
16776.0;17604.0
16776.0;17668.0
16776.0;17843.0
16776.0;18120.0
16776.0;18205.0
16776.0;18252.0
16778.0;12582.0
16778.0;12733.0
16778.0;12769.0
16778.0;12812.0
16778.0;12815.0
16778.0;12956.0
16778.0;13023.0
16778.0;13034.0
16778.0;13040.0
16778.0;13043.0
16778.0;13166.0
16778.0;13341.0
16778.0;13356.0
16778.0;13357.0
16778.0;13519.0
16778.0;13885.0
16778.0;13888.0
16778.0;14068.0
16778.0;14179.0
16778.0;14204.0
16778.0;14220.0
16778.0;14242.0
16778.0;14411.0
16778.0;14470.0
16778.0;14656.0
16778.0;14873.0
16778.0;14886.0
16778.0;14998.0
16778.0;15103.0
16778.0;15119.0
16778.0;15121.0
16778.0;15167.0
16778.0;15223.0
16778.0;15236.0
16778.0;15346.0
16778.0;15397.0
16778.0;15573.0
16778.0;15762.0
