Source;Target;Type;Id;Label;Weight
15016.0;17866.0;Undirected;853270;;2
15016.0;17936.0;Undirected;853271;;2
15016.0;18045.0;Undirected;853272;;2
15016.0;18104.0;Undirected;853273;;4
15016.0;18160.0;Undirected;853274;;4
15016.0;18164.0;Undirected;853275;;2
15016.0;18192.0;Undirected;853276;;4
15016.0;18205.0;Undirected;853277;;2
15097.0;15149.0;Undirected;853305;;2
15097.0;15193.0;Undirected;853306;;2
15097.0;15272.0;Undirected;853307;;4
15097.0;15469.0;Undirected;853308;;2
15097.0;15578.0;Undirected;853309;;2
15097.0;15700.0;Undirected;853310;;4
15097.0;15763.0;Undirected;853311;;2
15097.0;15889.0;Undirected;853312;;4
15097.0;16055.0;Undirected;853313;;2
15097.0;16123.0;Undirected;853314;;2
15097.0;16260.0;Undirected;853315;;2
15097.0;16275.0;Undirected;853316;;2
15097.0;16527.0;Undirected;853317;;2
15097.0;16591.0;Undirected;853319;;2
15097.0;16614.0;Undirected;853320;;2
15097.0;16650.0;Undirected;853321;;2
15097.0;16720.0;Undirected;853322;;2
15097.0;16732.0;Undirected;853323;;6
15097.0;16826.0;Undirected;853324;;4
15097.0;16895.0;Undirected;853325;;4
15097.0;17124.0;Undirected;853326;;4
15097.0;17329.0;Undirected;853327;;4
15097.0;17330.0;Undirected;853328;;2
15097.0;17349.0;Undirected;853329;;2
15097.0;17427.0;Undirected;853330;;2
15097.0;17453.0;Undirected;853331;;2
15097.0;17513.0;Undirected;853332;;2
15097.0;17749.0;Undirected;853333;;2
15097.0;17866.0;Undirected;853334;;2
15097.0;17936.0;Undirected;853335;;4
15097.0;18045.0;Undirected;853336;;2
15097.0;18104.0;Undirected;853337;;2
15097.0;18164.0;Undirected;853339;;4
15097.0;18192.0;Undirected;853340;;2
15097.0;18205.0;Undirected;853341;;2
15149.0;15193.0;Undirected;853370;;2
15149.0;15469.0;Undirected;853372;;2
15149.0;15700.0;Undirected;853374;;2
15149.0;15889.0;Undirected;853376;;4
15149.0;16055.0;Undirected;853377;;2
15149.0;16123.0;Undirected;853378;;2
15149.0;16260.0;Undirected;853379;;2
15149.0;16527.0;Undirected;853381;;2
15149.0;16591.0;Undirected;853383;;2
15149.0;16614.0;Undirected;853384;;2
15149.0;16720.0;Undirected;853386;;2
15149.0;16732.0;Undirected;853387;;2
15149.0;16826.0;Undirected;853388;;2
15149.0;16895.0;Undirected;853389;;2
15149.0;17124.0;Undirected;853390;;2
15149.0;17330.0;Undirected;853392;;2
15149.0;17349.0;Undirected;853393;;2
15149.0;17427.0;Undirected;853394;;2
15149.0;17513.0;Undirected;853396;;2
15149.0;17749.0;Undirected;853397;;2
15149.0;17866.0;Undirected;853398;;2
15149.0;17936.0;Undirected;853399;;2
15149.0;18160.0;Undirected;853402;;2
15193.0;15272.0;Undirected;853435;;2
15193.0;15469.0;Undirected;853436;;2
15193.0;15578.0;Undirected;853437;;2
15193.0;15700.0;Undirected;853438;;2
15193.0;15763.0;Undirected;853439;;6
15193.0;15889.0;Undirected;853440;;2
15193.0;16055.0;Undirected;853441;;2
15193.0;16123.0;Undirected;853442;;2
15193.0;16260.0;Undirected;853443;;2
15193.0;16275.0;Undirected;853444;;2
15193.0;16527.0;Undirected;853445;;2
15193.0;16535.0;Undirected;853446;;2
15193.0;16591.0;Undirected;853447;;2
15193.0;16614.0;Undirected;853448;;2
15193.0;16650.0;Undirected;853449;;2
15193.0;16720.0;Undirected;853450;;4
15193.0;16732.0;Undirected;853451;;12
15193.0;16826.0;Undirected;853452;;4
15193.0;16895.0;Undirected;853453;;2
15193.0;17124.0;Undirected;853454;;2
15193.0;17329.0;Undirected;853455;;2
15193.0;17330.0;Undirected;853456;;2
15193.0;17349.0;Undirected;853457;;2
15193.0;17427.0;Undirected;853458;;2
15193.0;17453.0;Undirected;853459;;2
15193.0;17513.0;Undirected;853460;;2
15193.0;17749.0;Undirected;853461;;2
15193.0;17866.0;Undirected;853462;;2
15193.0;17936.0;Undirected;853463;;2
15193.0;18045.0;Undirected;853464;;2
15193.0;18104.0;Undirected;853465;;6
15193.0;18160.0;Undirected;853466;;2
15193.0;18164.0;Undirected;853467;;2
15193.0;18192.0;Undirected;853468;;2
15193.0;18205.0;Undirected;853469;;2
15272.0;15469.0;Undirected;853500;;2
15272.0;15763.0;Undirected;853503;;8
15272.0;15889.0;Undirected;853504;;4
15272.0;16123.0;Undirected;853506;;4
15272.0;16260.0;Undirected;853507;;6
15272.0;16275.0;Undirected;853508;;4
15272.0;16527.0;Undirected;853509;;4
15272.0;16535.0;Undirected;853510;;2
15272.0;16591.0;Undirected;853511;;2
15272.0;16614.0;Undirected;853512;;4
15272.0;16650.0;Undirected;853513;;4
15272.0;16720.0;Undirected;853514;;2
15272.0;16732.0;Undirected;853515;;2
15272.0;16826.0;Undirected;853516;;2
15272.0;16895.0;Undirected;853517;;8
15272.0;17329.0;Undirected;853519;;2
15272.0;17330.0;Undirected;853520;;2
15272.0;17349.0;Undirected;853521;;2
15272.0;17427.0;Undirected;853522;;2
15272.0;17453.0;Undirected;853523;;2
15272.0;17513.0;Undirected;853524;;2
15272.0;17749.0;Undirected;853525;;2
15272.0;17866.0;Undirected;853526;;2
15272.0;17936.0;Undirected;853527;;4
15272.0;18045.0;Undirected;853528;;8
15272.0;18104.0;Undirected;853529;;4
15272.0;18192.0;Undirected;853532;;4
15272.0;18205.0;Undirected;853533;;2
15469.0;15578.0;Undirected;853565;;2
15469.0;15700.0;Undirected;853566;;6
15469.0;15763.0;Undirected;853567;;2
15469.0;15889.0;Undirected;853568;;2
15469.0;16055.0;Undirected;853569;;2
15469.0;16123.0;Undirected;853570;;2
15469.0;16260.0;Undirected;853571;;4
15469.0;16275.0;Undirected;853572;;2
15469.0;16527.0;Undirected;853573;;4
15469.0;16535.0;Undirected;853574;;2
15469.0;16591.0;Undirected;853575;;2
15469.0;16614.0;Undirected;853576;;2
15469.0;16650.0;Undirected;853577;;2
15469.0;16720.0;Undirected;853578;;2
15469.0;16732.0;Undirected;853579;;2
15469.0;16826.0;Undirected;853580;;4
15469.0;16895.0;Undirected;853581;;2
15469.0;17124.0;Undirected;853582;;6
15469.0;17330.0;Undirected;853584;;4
15469.0;17349.0;Undirected;853585;;2
15469.0;17427.0;Undirected;853586;;2
15469.0;17453.0;Undirected;853587;;2
15469.0;17513.0;Undirected;853588;;2
15469.0;17749.0;Undirected;853589;;4
15469.0;17866.0;Undirected;853590;;2
15469.0;17936.0;Undirected;853591;;4
15469.0;18104.0;Undirected;853593;;2
15469.0;18160.0;Undirected;853594;;4
15469.0;18164.0;Undirected;853595;;2
15469.0;18205.0;Undirected;853597;;4
15578.0;15700.0;Undirected;853630;;2
15578.0;15763.0;Undirected;853631;;2
15578.0;16055.0;Undirected;853633;;2
15578.0;16123.0;Undirected;853634;;2
15578.0;16260.0;Undirected;853635;;2
15578.0;16275.0;Undirected;853636;;2
15578.0;16527.0;Undirected;853637;;2
15578.0;16591.0;Undirected;853639;;2
15578.0;16614.0;Undirected;853640;;2
15578.0;16650.0;Undirected;853641;;2
15578.0;16720.0;Undirected;853642;;2
15578.0;16732.0;Undirected;853643;;2
15578.0;16826.0;Undirected;853644;;2
15578.0;16895.0;Undirected;853645;;2
15578.0;17124.0;Undirected;853646;;2
15578.0;17329.0;Undirected;853647;;4
15578.0;17330.0;Undirected;853648;;2
15578.0;17349.0;Undirected;853649;;2
15578.0;17427.0;Undirected;853650;;2
15578.0;17453.0;Undirected;853651;;2
15578.0;17513.0;Undirected;853652;;2
15578.0;17866.0;Undirected;853654;;2
15578.0;17936.0;Undirected;853655;;2
15578.0;18104.0;Undirected;853657;;2
15700.0;16055.0;Undirected;853697;;2
15700.0;16123.0;Undirected;853698;;6
15700.0;16260.0;Undirected;853699;;2
15700.0;16275.0;Undirected;853700;;8
15700.0;16527.0;Undirected;853701;;4
15700.0;16535.0;Undirected;853702;;2
15700.0;16591.0;Undirected;853703;;2
15700.0;16614.0;Undirected;853704;;10
15700.0;16650.0;Undirected;853705;;2
15700.0;16720.0;Undirected;853706;;2
15700.0;16732.0;Undirected;853707;;6
15700.0;16826.0;Undirected;853708;;6
15700.0;17329.0;Undirected;853711;;2
15700.0;17330.0;Undirected;853712;;2
15700.0;17349.0;Undirected;853713;;2
15700.0;17427.0;Undirected;853714;;2
15700.0;17453.0;Undirected;853715;;2
15700.0;17513.0;Undirected;853716;;2
15700.0;17749.0;Undirected;853717;;6
15700.0;17866.0;Undirected;853718;;2
15700.0;17936.0;Undirected;853719;;8
15700.0;18045.0;Undirected;853720;;6
15700.0;18104.0;Undirected;853721;;2
15700.0;18160.0;Undirected;853722;;4
15763.0;15889.0;Undirected;853760;;2
15763.0;16055.0;Undirected;853761;;4
15763.0;16123.0;Undirected;853762;;2
15763.0;16260.0;Undirected;853763;;4
15763.0;16275.0;Undirected;853764;;4
15763.0;16527.0;Undirected;853765;;2
15763.0;16535.0;Undirected;853766;;4
15763.0;16591.0;Undirected;853767;;2
15763.0;16650.0;Undirected;853769;;4
15763.0;16895.0;Undirected;853773;;8
15763.0;17124.0;Undirected;853774;;4
15763.0;17330.0;Undirected;853776;;2
15763.0;17349.0;Undirected;853777;;2
15763.0;17427.0;Undirected;853778;;2
15763.0;17453.0;Undirected;853779;;2
15763.0;17513.0;Undirected;853780;;2
15763.0;17749.0;Undirected;853781;;4
15763.0;17866.0;Undirected;853782;;2
15763.0;18045.0;Undirected;853784;;6
15763.0;18192.0;Undirected;853788;;2
15763.0;18205.0;Undirected;853789;;2
15889.0;16055.0;Undirected;853825;;2
15889.0;16123.0;Undirected;853826;;8
15889.0;16260.0;Undirected;853827;;4
15889.0;16275.0;Undirected;853828;;4
15889.0;16527.0;Undirected;853829;;4
15889.0;16535.0;Undirected;853830;;2
15889.0;16591.0;Undirected;853831;;2
15889.0;16650.0;Undirected;853833;;4
15889.0;16720.0;Undirected;853834;;6
15889.0;16826.0;Undirected;853836;;4
15889.0;16895.0;Undirected;853837;;6
15889.0;17124.0;Undirected;853838;;4
15889.0;17329.0;Undirected;853839;;4
15889.0;17330.0;Undirected;853840;;2
15889.0;17349.0;Undirected;853841;;2
15889.0;17427.0;Undirected;853842;;2
15889.0;17453.0;Undirected;853843;;2
15889.0;17513.0;Undirected;853844;;2
15889.0;17749.0;Undirected;853845;;6
15889.0;17866.0;Undirected;853846;;2
15889.0;17936.0;Undirected;853847;;4
15889.0;18104.0;Undirected;853849;;4
15889.0;18160.0;Undirected;853850;;2
15889.0;18164.0;Undirected;853851;;4
15889.0;18192.0;Undirected;853852;;4
15889.0;18205.0;Undirected;853853;;2
16055.0;16123.0;Undirected;853890;;2
16055.0;16260.0;Undirected;853891;;2
16055.0;16275.0;Undirected;853892;;2
16055.0;16527.0;Undirected;853893;;2
16055.0;16535.0;Undirected;853894;;2
16055.0;16591.0;Undirected;853895;;2
16055.0;16614.0;Undirected;853896;;2
16055.0;16650.0;Undirected;853897;;2
16055.0;16720.0;Undirected;853898;;2
16055.0;16732.0;Undirected;853899;;2
16055.0;16826.0;Undirected;853900;;2
16055.0;16895.0;Undirected;853901;;2
16055.0;17124.0;Undirected;853902;;2
16055.0;17329.0;Undirected;853903;;2
16055.0;17330.0;Undirected;853904;;2
16055.0;17349.0;Undirected;853905;;2
16055.0;17427.0;Undirected;853906;;2
16055.0;17453.0;Undirected;853907;;2
16055.0;17513.0;Undirected;853908;;2
16055.0;17749.0;Undirected;853909;;2
16055.0;17866.0;Undirected;853910;;2
16055.0;17936.0;Undirected;853911;;2
16055.0;18045.0;Undirected;853912;;2
16055.0;18104.0;Undirected;853913;;4
16055.0;18160.0;Undirected;853914;;2
16055.0;18164.0;Undirected;853915;;2
16055.0;18192.0;Undirected;853916;;2
16055.0;18205.0;Undirected;853917;;2
16123.0;16260.0;Undirected;853955;;8
16123.0;16275.0;Undirected;853956;;2
16123.0;16527.0;Undirected;853957;;2
16123.0;16535.0;Undirected;853958;;2
16123.0;16591.0;Undirected;853959;;4
16123.0;16614.0;Undirected;853960;;2
16123.0;16650.0;Undirected;853961;;4
16123.0;16720.0;Undirected;853962;;2
16123.0;16732.0;Undirected;853963;;2
16123.0;16826.0;Undirected;853964;;4
16123.0;16895.0;Undirected;853965;;4
16123.0;17124.0;Undirected;853966;;4
16123.0;17329.0;Undirected;853967;;2
16123.0;17330.0;Undirected;853968;;6
16123.0;17349.0;Undirected;853969;;2
16123.0;17427.0;Undirected;853970;;4
16123.0;17453.0;Undirected;853971;;2
16123.0;17513.0;Undirected;853972;;6
16123.0;17749.0;Undirected;853973;;2
16123.0;17866.0;Undirected;853974;;2
16123.0;17936.0;Undirected;853975;;6
16123.0;18045.0;Undirected;853976;;2
16123.0;18104.0;Undirected;853977;;2
16123.0;18160.0;Undirected;853978;;2
16123.0;18164.0;Undirected;853979;;2
16123.0;18192.0;Undirected;853980;;2
16123.0;18205.0;Undirected;853981;;2
16260.0;16275.0;Undirected;854020;;4
16260.0;16527.0;Undirected;854021;;2
16260.0;16535.0;Undirected;854022;;2
16260.0;16591.0;Undirected;854023;;2
16260.0;16614.0;Undirected;854024;;4
16260.0;16650.0;Undirected;854025;;4
16260.0;16720.0;Undirected;854026;;2
16260.0;16732.0;Undirected;854027;;2
16260.0;16826.0;Undirected;854028;;2
16260.0;16895.0;Undirected;854029;;6
16260.0;17124.0;Undirected;854030;;2
16260.0;17329.0;Undirected;854031;;6
16260.0;17330.0;Undirected;854032;;8
16260.0;17349.0;Undirected;854033;;2
16260.0;17427.0;Undirected;854034;;4
16260.0;17453.0;Undirected;854035;;2
16260.0;17513.0;Undirected;854036;;6
16260.0;17749.0;Undirected;854037;;2
16260.0;17866.0;Undirected;854038;;2
16260.0;17936.0;Undirected;854039;;4
16260.0;18045.0;Undirected;854040;;2
16260.0;18104.0;Undirected;854041;;4
16260.0;18160.0;Undirected;854042;;2
16260.0;18164.0;Undirected;854043;;2
16260.0;18192.0;Undirected;854044;;6
16260.0;18205.0;Undirected;854045;;2
16275.0;16527.0;Undirected;854085;;2
16275.0;16535.0;Undirected;854086;;4
16275.0;16591.0;Undirected;854087;;2
16275.0;16720.0;Undirected;854090;;2
16275.0;16732.0;Undirected;854091;;4
16275.0;16826.0;Undirected;854092;;4
16275.0;16895.0;Undirected;854093;;2
16275.0;17124.0;Undirected;854094;;2
16275.0;17329.0;Undirected;854095;;2
16275.0;17330.0;Undirected;854096;;2
16275.0;17349.0;Undirected;854097;;2
16275.0;17427.0;Undirected;854098;;2
16275.0;17453.0;Undirected;854099;;2
16275.0;17513.0;Undirected;854100;;2
16275.0;17749.0;Undirected;854101;;6
16275.0;17936.0;Undirected;854103;;4
16275.0;18104.0;Undirected;854105;;4
16275.0;18164.0;Undirected;854107;;6
16527.0;16535.0;Undirected;854150;;2
16527.0;16591.0;Undirected;854151;;2
16527.0;16614.0;Undirected;854152;;2
16527.0;16650.0;Undirected;854153;;2
16527.0;16720.0;Undirected;854154;;2
16527.0;16732.0;Undirected;854155;;2
16527.0;16826.0;Undirected;854156;;2
16527.0;16895.0;Undirected;854157;;2
16527.0;17124.0;Undirected;854158;;2
16527.0;17330.0;Undirected;854160;;2
16527.0;17349.0;Undirected;854161;;2
16527.0;17427.0;Undirected;854162;;2
16527.0;17453.0;Undirected;854163;;2
16527.0;17513.0;Undirected;854164;;2
16527.0;17749.0;Undirected;854165;;4
16527.0;17866.0;Undirected;854166;;2
16527.0;17936.0;Undirected;854167;;2
16527.0;18045.0;Undirected;854168;;2
16527.0;18104.0;Undirected;854169;;2
16527.0;18160.0;Undirected;854170;;4
16527.0;18164.0;Undirected;854171;;2
16527.0;18192.0;Undirected;854172;;2
16527.0;18205.0;Undirected;854173;;2
16535.0;16591.0;Undirected;854215;;2
16535.0;16614.0;Undirected;854216;;2
16535.0;16650.0;Undirected;854217;;4
16535.0;16720.0;Undirected;854218;;2
16535.0;16732.0;Undirected;854219;;2
16535.0;16826.0;Undirected;854220;;2
16535.0;16895.0;Undirected;854221;;4
16535.0;17124.0;Undirected;854222;;2
16535.0;17329.0;Undirected;854223;;2
16535.0;17330.0;Undirected;854224;;2
16535.0;17349.0;Undirected;854225;;2
16535.0;17427.0;Undirected;854226;;2
16535.0;17513.0;Undirected;854228;;2
16535.0;17749.0;Undirected;854229;;2
16535.0;17866.0;Undirected;854230;;2
16535.0;17936.0;Undirected;854231;;2
16535.0;18045.0;Undirected;854232;;2
16535.0;18104.0;Undirected;854233;;6
16535.0;18160.0;Undirected;854234;;2
16591.0;16614.0;Undirected;854280;;2
16591.0;16650.0;Undirected;854281;;4
16591.0;16720.0;Undirected;854282;;2
16591.0;16732.0;Undirected;854283;;4
16591.0;16826.0;Undirected;854284;;4
16591.0;16895.0;Undirected;854285;;2
16591.0;17124.0;Undirected;854286;;2
16591.0;17329.0;Undirected;854287;;2
16591.0;17330.0;Undirected;854288;;2
16591.0;17349.0;Undirected;854289;;2
16591.0;17427.0;Undirected;854290;;2
16591.0;17453.0;Undirected;854291;;2
16591.0;17513.0;Undirected;854292;;2
16591.0;17749.0;Undirected;854293;;2
16591.0;17866.0;Undirected;854294;;2
16591.0;17936.0;Undirected;854295;;4
16591.0;18045.0;Undirected;854296;;2
16591.0;18104.0;Undirected;854297;;2
16591.0;18160.0;Undirected;854298;;2
16591.0;18164.0;Undirected;854299;;2
16591.0;18192.0;Undirected;854300;;4
16591.0;18205.0;Undirected;854301;;2
16614.0;16650.0;Undirected;854345;;4
16614.0;16732.0;Undirected;854347;;6
16614.0;16826.0;Undirected;854348;;2
16614.0;16895.0;Undirected;854349;;6
16614.0;17124.0;Undirected;854350;;4
16614.0;17329.0;Undirected;854351;;4
16614.0;17330.0;Undirected;854352;;2
16614.0;17349.0;Undirected;854353;;2
16614.0;17427.0;Undirected;854354;;2
16614.0;17453.0;Undirected;854355;;2
16614.0;17513.0;Undirected;854356;;2
16614.0;17749.0;Undirected;854357;;4
16614.0;17866.0;Undirected;854358;;2
16614.0;17936.0;Undirected;854359;;2
16614.0;18045.0;Undirected;854360;;6
16614.0;18164.0;Undirected;854363;;6
16650.0;16720.0;Undirected;854410;;4
16650.0;16732.0;Undirected;854411;;4
16650.0;16826.0;Undirected;854412;;4
16650.0;16895.0;Undirected;854413;;2
16650.0;17124.0;Undirected;854414;;2
16650.0;17329.0;Undirected;854415;;4
16650.0;17330.0;Undirected;854416;;4
16650.0;17349.0;Undirected;854417;;2
16650.0;17427.0;Undirected;854418;;4
16650.0;17453.0;Undirected;854419;;2
16650.0;17513.0;Undirected;854420;;4
16650.0;17749.0;Undirected;854421;;2
16650.0;17866.0;Undirected;854422;;2
16650.0;17936.0;Undirected;854423;;6
16650.0;18104.0;Undirected;854425;;4
16650.0;18160.0;Undirected;854426;;2
16650.0;18164.0;Undirected;854427;;4
16650.0;18192.0;Undirected;854428;;2
16650.0;18205.0;Undirected;854429;;2
16720.0;16826.0;Undirected;854476;;6
16720.0;16895.0;Undirected;854477;;4
16720.0;17124.0;Undirected;854478;;4
16720.0;17329.0;Undirected;854479;;4
16720.0;17330.0;Undirected;854480;;2
16720.0;17349.0;Undirected;854481;;2
16720.0;17427.0;Undirected;854482;;2
16720.0;17453.0;Undirected;854483;;2
16720.0;17513.0;Undirected;854484;;2
16720.0;17749.0;Undirected;854485;;2
16720.0;17866.0;Undirected;854486;;2
16720.0;18045.0;Undirected;854488;;2
16720.0;18160.0;Undirected;854490;;2
16720.0;18164.0;Undirected;854491;;4
16720.0;18192.0;Undirected;854492;;4
16720.0;18205.0;Undirected;854493;;2
16732.0;16826.0;Undirected;854540;;2
16732.0;16895.0;Undirected;854541;;2
16732.0;17124.0;Undirected;854542;;2
16732.0;17329.0;Undirected;854543;;2
16732.0;17330.0;Undirected;854544;;2
16732.0;17349.0;Undirected;854545;;2
16732.0;17427.0;Undirected;854546;;2
16732.0;17453.0;Undirected;854547;;2
16732.0;17513.0;Undirected;854548;;2
16732.0;17749.0;Undirected;854549;;4
16732.0;17866.0;Undirected;854550;;2
16732.0;18045.0;Undirected;854552;;6
16732.0;18104.0;Undirected;854553;;2
16732.0;18160.0;Undirected;854554;;2
16732.0;18164.0;Undirected;854555;;4
16732.0;18192.0;Undirected;854556;;6
16732.0;18205.0;Undirected;854557;;2
16826.0;16895.0;Undirected;854605;;2
16826.0;17124.0;Undirected;854606;;6
16826.0;17329.0;Undirected;854607;;4
16826.0;17330.0;Undirected;854608;;2
16826.0;17349.0;Undirected;854609;;2
16826.0;17427.0;Undirected;854610;;2
16826.0;17453.0;Undirected;854611;;2
16826.0;17513.0;Undirected;854612;;2
16826.0;17749.0;Undirected;854613;;2
16826.0;17866.0;Undirected;854614;;2
16826.0;17936.0;Undirected;854615;;2
16826.0;18045.0;Undirected;854616;;2
16826.0;18192.0;Undirected;854620;;4
16895.0;17124.0;Undirected;854670;;2
16895.0;17329.0;Undirected;854671;;4
16895.0;17330.0;Undirected;854672;;2
16895.0;17349.0;Undirected;854673;;2
16895.0;17427.0;Undirected;854674;;2
16895.0;17453.0;Undirected;854675;;2
16895.0;17513.0;Undirected;854676;;2
16895.0;17749.0;Undirected;854677;;2
16895.0;17866.0;Undirected;854678;;2
16895.0;18045.0;Undirected;854680;;6
16895.0;18104.0;Undirected;854681;;6
16895.0;18160.0;Undirected;854682;;2
16895.0;18164.0;Undirected;854683;;2
16895.0;18205.0;Undirected;854685;;2
17124.0;17329.0;Undirected;854735;;4
17124.0;17330.0;Undirected;854736;;2
17124.0;17349.0;Undirected;854737;;2
17124.0;17427.0;Undirected;854738;;2
17124.0;17453.0;Undirected;854739;;2
17124.0;17513.0;Undirected;854740;;2
17124.0;17749.0;Undirected;854741;;2
17124.0;17866.0;Undirected;854742;;4
17124.0;17936.0;Undirected;854743;;4
17124.0;18045.0;Undirected;854744;;2
17124.0;18104.0;Undirected;854745;;4
17124.0;18160.0;Undirected;854746;;2
17124.0;18192.0;Undirected;854748;;4
17124.0;18205.0;Undirected;854749;;2
17329.0;17330.0;Undirected;854800;;2
17329.0;17349.0;Undirected;854801;;2
17329.0;17427.0;Undirected;854802;;2
17329.0;17453.0;Undirected;854803;;2
17329.0;17513.0;Undirected;854804;;2
17329.0;17749.0;Undirected;854805;;2
17329.0;17866.0;Undirected;854806;;2
17329.0;17936.0;Undirected;854807;;4
17329.0;18160.0;Undirected;854810;;4
17329.0;18164.0;Undirected;854811;;6
17329.0;18205.0;Undirected;854813;;2
17330.0;17349.0;Undirected;854865;;2
17330.0;17427.0;Undirected;854866;;4
17330.0;17453.0;Undirected;854867;;2
17330.0;17513.0;Undirected;854868;;6
17330.0;17749.0;Undirected;854869;;2
17330.0;17866.0;Undirected;854870;;2
17330.0;17936.0;Undirected;854871;;2
17330.0;18045.0;Undirected;854872;;2
17330.0;18104.0;Undirected;854873;;2
17330.0;18160.0;Undirected;854874;;2
17330.0;18164.0;Undirected;854875;;2
17330.0;18192.0;Undirected;854876;;2
17330.0;18205.0;Undirected;854877;;2
17349.0;17427.0;Undirected;854930;;2
17349.0;17453.0;Undirected;854931;;2
17349.0;17513.0;Undirected;854932;;2
17349.0;17749.0;Undirected;854933;;2
17349.0;17866.0;Undirected;854934;;2
17349.0;17936.0;Undirected;854935;;2
17349.0;18045.0;Undirected;854936;;2
17349.0;18104.0;Undirected;854937;;2
17349.0;18160.0;Undirected;854938;;2
17349.0;18164.0;Undirected;854939;;2
17349.0;18192.0;Undirected;854940;;2
17349.0;18205.0;Undirected;854941;;2
17427.0;17453.0;Undirected;854995;;2
17427.0;17513.0;Undirected;854996;;4
17427.0;17749.0;Undirected;854997;;2
17427.0;17866.0;Undirected;854998;;2
17427.0;17936.0;Undirected;854999;;2
17427.0;18045.0;Undirected;855000;;2
17427.0;18104.0;Undirected;855001;;2
17427.0;18160.0;Undirected;855002;;2
17427.0;18164.0;Undirected;855003;;2
17427.0;18192.0;Undirected;855004;;2
17427.0;18205.0;Undirected;855005;;2
17453.0;17513.0;Undirected;855060;;2
17453.0;17749.0;Undirected;855061;;2
17453.0;17866.0;Undirected;855062;;2
17453.0;17936.0;Undirected;855063;;2
17453.0;18045.0;Undirected;855064;;2
17453.0;18104.0;Undirected;855065;;2
17453.0;18160.0;Undirected;855066;;2
17453.0;18164.0;Undirected;855067;;4
17453.0;18205.0;Undirected;855069;;2
17513.0;17749.0;Undirected;855125;;2
17513.0;17866.0;Undirected;855126;;2
17513.0;17936.0;Undirected;855127;;2
17513.0;18045.0;Undirected;855128;;2
17513.0;18104.0;Undirected;855129;;2
17513.0;18160.0;Undirected;855130;;2
17513.0;18164.0;Undirected;855131;;2
17513.0;18192.0;Undirected;855132;;2
17513.0;18205.0;Undirected;855133;;2
17749.0;17866.0;Undirected;855190;;2
17749.0;17936.0;Undirected;855191;;2
17749.0;18045.0;Undirected;855192;;4
17749.0;18104.0;Undirected;855193;;6
17749.0;18164.0;Undirected;855195;;6
17749.0;18192.0;Undirected;855196;;6
17749.0;18205.0;Undirected;855197;;4
17866.0;17936.0;Undirected;855255;;2
17866.0;18045.0;Undirected;855256;;2
17866.0;18104.0;Undirected;855257;;2
17866.0;18160.0;Undirected;855258;;2
17866.0;18164.0;Undirected;855259;;2
17866.0;18192.0;Undirected;855260;;2
17866.0;18205.0;Undirected;855261;;2
17936.0;18045.0;Undirected;855320;;4
17936.0;18104.0;Undirected;855321;;2
17936.0;18160.0;Undirected;855322;;2
17936.0;18164.0;Undirected;855323;;4
17936.0;18205.0;Undirected;855325;;2
18045.0;18104.0;Undirected;855385;;2
18045.0;18160.0;Undirected;855386;;2
18045.0;18164.0;Undirected;855387;;4
18045.0;18205.0;Undirected;855389;;2
18104.0;18192.0;Undirected;855452;;6
18104.0;18205.0;Undirected;855453;;2
18160.0;18164.0;Undirected;855515;;4
13667.0;15193.0;Undirected;855714;;6
13667.0;15639.0;Undirected;855715;;4
12446.0;15264.0;Undirected;855726;;2
12446.0;17286.0;Undirected;855731;;2
12446.0;18276.0;Undirected;855733;;2
13032.0;13598.0;Undirected;855735;;8
13032.0;13673.0;Undirected;855736;;2
13032.0;13806.0;Undirected;855737;;2
13032.0;15264.0;Undirected;855738;;4
13032.0;16674.0;Undirected;855740;;4
13032.0;16999.0;Undirected;855742;;2
13032.0;17286.0;Undirected;855743;;2
13032.0;18276.0;Undirected;855745;;2
13598.0;13673.0;Undirected;855748;;8
13598.0;13806.0;Undirected;855749;;2
13598.0;15264.0;Undirected;855750;;4
13598.0;16674.0;Undirected;855752;;6
13598.0;16932.0;Undirected;855753;;2
13598.0;16999.0;Undirected;855754;;2
13598.0;17614.0;Undirected;855756;;4
13598.0;18276.0;Undirected;855757;;2
13673.0;13806.0;Undirected;855761;;2
13673.0;15264.0;Undirected;855762;;2
13673.0;17286.0;Undirected;855767;;2
13673.0;17614.0;Undirected;855768;;4
13673.0;18276.0;Undirected;855769;;2
13806.0;15264.0;Undirected;855774;;6
13806.0;15850.0;Undirected;855775;;4
13806.0;16674.0;Undirected;855776;;2
13806.0;16999.0;Undirected;855778;;2
13806.0;17286.0;Undirected;855779;;2
13806.0;17614.0;Undirected;855780;;2
13806.0;18276.0;Undirected;855781;;2
15264.0;15850.0;Undirected;855787;;6
15264.0;16674.0;Undirected;855788;;4
15264.0;16932.0;Undirected;855789;;2
15264.0;16999.0;Undirected;855790;;2
15264.0;17286.0;Undirected;855791;;2
15264.0;17614.0;Undirected;855792;;2
15264.0;18276.0;Undirected;855793;;2
15850.0;16999.0;Undirected;855802;;8
15850.0;18276.0;Undirected;855805;;2
16674.0;16932.0;Undirected;855813;;8
16674.0;16999.0;Undirected;855814;;4
16674.0;17286.0;Undirected;855815;;2
16674.0;18276.0;Undirected;855817;;4
16932.0;16999.0;Undirected;855826;;6
16932.0;17286.0;Undirected;855827;;4
