Source;Target;Weight
22791;23329;2
22791;23330;2
22791;23332;2
22791;23333;2
22791;23343;2
22791;23344;2
22791;23350;4
22791;23353;3
22791;23354;2
22791;23356;2
22791;23367;2
22791;23372;2
22791;23377;2
22791;23378;2
22791;23393;3
22791;23395;2
22791;23397;3
22791;23407;2
22791;23418;2
22791;23427;2
22791;23461;4
22791;23491;2
22791;23501;2
22791;23534;2
22791;23569;2
22791;35970;4
22791;48129;3
22791;48184;2
22791;48187;3
22791;71459;2
22791;71477;2
22791;82482;2
22791;82483;5
22791;82484;4
22791;82486;2
22791;84347;2
22791;84792;2
22791;84945;3
22791;84946;12
22791;84947;8
22791;84949;6
22791;84978;6
22791;85015;4
22791;85038;2
22791;85048;2
22791;85053;2
22791;85059;2
22791;85066;3
22791;85150;2
22791;17091J;2
22791;72349B;2
22791;72351B;2
22791;72799C;2
22791;72807C;2
22791;79063C;2
22791;79063D;2
22791;84279P;3
22791;85034A;2
22791;85034C;3
22791;85035C;2
22791;85049E;2
22792;20685;2
22792;20749;2
22792;20956;2
22792;21181;2
22792;21326;3
22792;21620;3
22792;21915;2
22792;22082;2
22792;22295;2
22792;22425;2
22792;22494;2
22792;22496;2
22792;22555;2
22792;22556;2
22792;22596;2
22792;22652;2
22792;22670;2
22792;22722;2
22792;22791;5
22792;22916;2
22792;22917;2
22792;22918;2
22792;22919;2
22792;22921;2
22792;22988;2
22792;23090;4
22792;23188;2
22792;23203;2
22792;23209;2
22792;23234;2
22792;23313;2
22792;23320;2
22792;23344;2
22792;23350;2
22792;23418;2
22792;23493;2
22792;23570;2
22792;23571;2
22792;48184;2
22792;84755;2
22792;84945;2
22792;84946;6
22792;84947;3
22792;85176;2
22792;15056N;2
22794;21078;2
22794;21166;2
22794;21175;2
22794;21210;2
22794;21218;2
22794;21340;2
22794;21363;2
22794;21411;2
22794;21485;2
22794;21524;2
22794;21533;2
22794;21623;2
22794;21626;2
22794;21755;2
22794;22087;2
22794;22141;3
22794;22142;2
22794;22144;2
22794;22169;2
22794;22170;2
22794;22173;2
22794;22189;2
22794;22427;4
22794;22456;2
22794;22487;4
22794;22500;2
22794;22507;2
22794;22508;2
22794;22560;2
22794;22561;2
22794;22624;5
22794;22625;2
22794;22626;2
22794;22627;2
22794;22668;2
22794;22692;3
22794;22699;2
22794;22759;2
22794;22766;3
22794;22767;2
22794;22768;2
22794;22789;2
22794;22822;2
22794;22847;2
22794;22937;2
22794;22962;2
22794;22968;3
22794;23322;2
22794;23395;2
22794;48138;2
22794;48187;2
22794;71053;2
22794;82484;4
22794;84050;2
22794;84755;3
22794;84949;2
22794;84988;2
22794;84992;2
22794;85066;3
22794;46000S;2
22794;84510A;2
22795;20727;3
22795;20752;2
22795;21035;2
22795;21154;2
22795;21165;2
22795;21166;2
22795;21171;2
22795;21172;4
22795;21174;2
22795;21175;2
22795;21218;2
22795;21232;5
22795;21259;2
22795;21430;2
22795;21485;2
22795;21533;2
22795;21539;2
22795;21587;2
22795;21754;3
22795;21843;5
22795;21899;2
22795;21901;2
22795;21902;3
22795;21974;2
22795;21975;2
22795;21992;3
22795;22082;3
22795;22114;3
22795;22147;2
22795;22149;2
22795;22158;3
22795;22169;2
22795;22173;2
22795;22189;3
22795;22241;2
22795;22273;2
22795;22297;2
22795;22348;2
22795;22360;2
22795;22384;2
22795;22413;2
22795;22502;2
22795;22508;3
22795;22514;2
22795;22515;2
22795;22522;2
22795;22523;2
22795;22554;2
22795;22556;2
22795;22616;2
22795;22624;3
22795;22625;3
22795;22645;2
22795;22646;2
22795;22652;2
22795;22667;2
22795;22692;2
22795;22697;2
22795;22722;2
22795;22723;2
22795;22766;2
22795;22776;4
22795;22799;2
22795;22804;2
22795;22816;2
22795;22840;2
22795;22847;2
22795;22854;2
22795;22855;2
22795;22858;2
22795;22860;2
22795;22863;2
22795;22895;2
22795;22925;2
22795;22934;2
22795;22938;3
22795;22964;2
22795;22965;2
22795;22966;3
22795;23065;2
22795;23133;2
22795;23152;3
22795;23162;2
22795;23194;2
22795;23203;2
22795;23209;3
22795;23240;2
22795;23270;2
22795;23322;2
22795;23329;3
22795;23330;2
22795;23333;2
22795;23424;2
22795;47580;2
22795;48138;3
22795;48184;2
22795;72741;3
22795;82483;3
22795;82484;3
22795;84375;2
22795;84378;5
22795;84380;4
22795;84755;2
22795;84818;2
22795;84826;2
22795;84987;2
22795;85066;3
22795;85152;2
22795;47559B;4
22795;72802C;2
22795;72807B;2
22795;84459A;2
22795;84997D;2
22795;85014A;2
22795;85032D;2
22795;85034C;2
22796;20718;2
22796;20749;2
22796;20750;2
22796;20982;2
22796;21059;2
22796;21115;2
22796;21135;3
22796;21154;2
22796;21164;2
22796;21165;2
22796;21166;2
22796;21169;2
22796;21174;3
22796;21175;5
22796;21181;3
22796;21231;2
22796;21288;2
22796;21340;3
22796;21363;3
22796;21380;3
22796;21381;2
22796;21391;4
22796;21430;2
22796;21621;2
22796;21623;2
22796;21668;2
22796;21670;3
22796;21671;3
22796;21672;2
22796;21673;2
22796;21754;3
22796;21755;2
22796;21756;2
22796;21811;2
22796;21818;2
22796;21822;2
22796;21871;2
22796;21888;2
22796;21891;2
22796;21900;2
22796;21901;2
22796;21908;2
22796;21912;3
22796;21928;2
22796;21929;3
22796;21933;2
22796;21974;4
22796;22050;2
22796;22109;2
22796;22114;2
22796;22120;3
22796;22169;2
22796;22173;2
22796;22180;3
22796;22189;4
22796;22191;3
22796;22192;2
22796;22219;3
22796;22224;2
22796;22227;2
22796;22252;2
22796;22278;2
22796;22284;2
22796;22285;2
22796;22292;2
22796;22296;2
22796;22363;2
22796;22364;2
22796;22379;2
22796;22427;2
22796;22485;2
22796;22487;2
22796;22488;2
22796;22505;2
22796;22507;3
22796;22575;2
22796;22578;4
22796;22579;3
22796;22580;2
22796;22585;2
22796;22623;2
22796;22630;2
22796;22632;2
22796;22633;2
22796;22649;2
22796;22699;2
22796;22721;2
22796;22722;3
22796;22766;5
22796;22767;6
22796;22768;5
22796;22822;3
22796;22940;2
22796;22968;2
22796;22978;2
22796;23103;2
22796;23108;3
22796;23126;2
22796;23148;2
22796;23215;2
22796;23229;2
22796;23245;2
22796;23284;2
22796;23318;2
22796;23322;3
22796;23332;2
22796;23333;2
22796;23344;2
22796;23354;2
22796;23424;2
22796;23439;2
22796;23454;2
22796;23491;2
22796;23583;2
22796;71459;2
22796;82482;5
22796;82578;2
22796;82580;2
22796;82582;2
22796;82583;3
22796;84692;3
22796;84755;2
22796;84818;2
22796;84949;2
22796;84978;2
22796;85048;2
22796;85062;2
22796;85066;3
22796;85152;2
22796;15056P;2
22796;16161P;2
22796;17091A;2
22796;47559B;3
22796;47566B;3
22796;72807A;2
22796;84032A;2
22796;84406B;2
22796;84519B;2
22796;84596B;3
22796;84596F;3
22796;85071B;2
22796;85071C;2
22797;21430;2
22797;21523;3
22797;21755;2
22797;21955;2
22797;21985;2
22797;22115;2
22797;22188;2
22797;22189;2
22797;22413;2
22797;22456;3
22797;22595;2
22797;22606;2
22797;22669;2
22797;22692;2
22797;22788;2
22797;22804;2
22797;22831;2
22797;48187;2
22797;48194;2
22797;85066;2
22798;20749;2
22798;21012;2
22798;21063;2
22798;21115;2
22798;21164;2
22798;21314;6
22798;21327;2
22798;21328;2
22798;21329;2
22798;21479;2
22798;21484;2
22798;21485;2
22798;21558;2
22798;21591;2
22798;21731;3
22798;21790;2
22798;21818;2
22798;21870;2
22798;21889;2
22798;21892;4
22798;21914;2
22798;21915;3
22798;21947;2
22798;22076;2
22798;22078;2
22798;22080;2
22798;22082;3
22798;22088;2
22798;22147;2
22798;22169;2
22798;22208;2
22798;22291;2
22798;22293;2
22798;22311;2
22798;22333;2
22798;22383;3
22798;22456;2
22798;22467;2
22798;22468;2
22798;22551;2
22798;22553;4
22798;22554;2
22798;22555;4
22798;22561;2
22798;22585;2
22798;22620;4
22798;22621;3
22798;22622;3
22798;22633;2
22798;22635;2
22798;22637;2
22798;22670;2
22798;22697;2
22798;22699;3
22798;22716;2
22798;22721;2
22798;22759;2
22798;22766;2
22798;22791;4
22798;22800;19
22798;22801;15
22798;22804;2
22798;22815;2
22798;22831;2
22798;22834;2
22798;22845;2
22798;22853;2
22798;22855;2
22798;22900;2
22798;22926;2
22798;22940;2
22798;22941;3
22798;22943;4
22798;22972;2
22798;22975;2
22798;22976;3
22798;23010;2
22798;23029;2
22798;23035;2
22798;23073;2
22798;23081;2
22798;23082;2
22798;23090;2
22798;23091;2
22798;23101;2
22798;23114;2
22798;23146;2
22798;23177;2
22798;23190;2
22798;23193;2
22798;23194;2
22798;23196;3
22798;23202;2
22798;23232;2
22798;23240;2
22798;23243;2
22798;23245;2
22798;23295;2
22798;23322;4
22798;23332;2
22798;23356;2
22798;23389;2
22798;23393;3
22798;23397;2
22798;23490;2
22798;23493;4
22798;23534;3
22798;23570;2
22798;35970;3
22798;82482;3
22798;82483;2
22798;82484;2
22798;82580;2
22798;84077;2
22798;84380;2
22798;84580;2
22798;84792;3
22798;84946;4
22798;84947;3
22798;84949;5
22798;84978;3
22798;85066;2
22798;85150;3
22798;15056N;2
22798;72807A;2
22798;72807C;2
22798;84030E;3
22798;84279P;2
22798;84912A;2
22798;85014A;2
22798;85049A;2
22798;85049E;3
22798;85049G;2
22798;M;2
22799;20718;2
22799;20728;2
22799;21155;2
22799;21216;3
22799;21218;3
22799;21231;2
22799;21340;2
22799;21411;2
22799;21812;2
22799;22050;2
22799;22082;3
22799;22191;2
22799;22315;2
22799;22352;2
22799;22382;3
22799;22383;2
22799;22424;3
22799;22425;2
22799;22426;3
22799;22427;3
22799;22481;2
22799;22616;2
22799;22617;4
22799;22624;4
22799;22625;2
22799;22626;2
22799;22629;2
22799;22662;2
22799;22669;2
22799;22776;4
22799;22795;2
22799;22851;2
22799;22900;2
22799;22965;2
22799;23245;2
22799;82484;2
22799;84375;2
22799;84378;2
22799;84988;2
22799;85174;2
22799;15056BL;2
22799;72760B;2
22799;84510E;2
22800;16237;2
22800;20725;2
22800;20749;2
22800;20961;2
22800;20984;2
22800;21063;2
22800;21314;6
22800;21452;2
22800;21484;2
22800;21485;2
22800;21670;2
22800;21731;2
22800;21790;2
22800;21818;2
22800;21870;2
22800;21889;3
22800;21892;4
22800;21914;2
22800;21915;2
22800;21947;2
22800;22045;2
22800;22079;2
22800;22080;2
22800;22082;3
22800;22147;3
22800;22169;2
22800;22171;2
22800;22208;2
22800;22210;2
22800;22382;3
22800;22383;5
22800;22384;2
22800;22467;2
22800;22468;2
22800;22551;2
22800;22553;4
22800;22554;3
22800;22555;3
22800;22560;2
22800;22561;2
22800;22585;2
22800;22619;2
22800;22620;4
22800;22621;4
22800;22622;4
22800;22633;2
22800;22635;2
22800;22637;2
22800;22653;2
22800;22654;2
22800;22697;4
22800;22698;2
22800;22699;5
22800;22745;3
22800;22746;3
22800;22748;2
22800;22749;2
22800;22750;2
22800;22759;2
22800;22766;3
22800;22791;4
22800;22798;19
22800;22801;15
22800;22804;2
22800;22834;3
22800;22844;2
22800;22845;2
22800;22855;2
22800;22926;2
22800;22940;2
22800;22941;3
22800;22968;2
22800;22975;2
22800;22976;2
22800;23007;2
22800;23010;2
22800;23029;2
22800;23084;2
22800;23100;2
22800;23101;3
22800;23146;2
22800;23170;2
22800;23171;2
22800;23172;2
22800;23177;2
22800;23190;2
22800;23193;2
22800;23194;2
22800;23245;2
22800;23322;3
22800;23356;2
22800;23371;2
22800;23389;2
22800;23490;2
22800;23493;2
22800;23534;2
22800;23570;2
22800;35970;3
22800;82482;2
22800;82483;2
22800;82484;2
22800;84077;2
22800;84580;2
22800;84946;6
22800;84947;5
22800;84949;5
22800;84978;3
22800;85066;3
22800;85150;2
22800;15056N;2
22800;72807A;2
22800;72807C;2
22800;84279P;2
22800;84912A;2
22800;85014A;2
22800;85049E;2
22800;85135B;2
22800;M;3
22801;20978;2
22801;21063;2
22801;21064;2
22801;21090;2
22801;21314;6
22801;21367;2
22801;21368;2
22801;21464;2
22801;21485;2
22801;21558;2
22801;21658;2
22801;21730;3
22801;21731;2
22801;21818;2
22801;21892;2
22801;21914;2
22801;21915;3
22801;22032;2
22801;22079;2
22801;22082;3
22801;22088;2
22801;22090;2
22801;22115;2
22801;22147;3
22801;22208;2
22801;22382;3
22801;22383;3
22801;22437;2
22801;22456;2
22801;22467;2
22801;22487;2
22801;22499;2
22801;22520;2
22801;22521;2
22801;22522;2
22801;22523;2
22801;22553;4
22801;22554;2
22801;22555;3
22801;22561;2
22801;22596;2
22801;22607;2
22801;22617;2
22801;22620;4
22801;22621;3
22801;22622;2
22801;22624;2
22801;22625;2
22801;22645;2
22801;22697;4
22801;22698;3
22801;22699;5
22801;22716;2
22801;22749;2
22801;22766;3
22801;22781;2
22801;22791;6
22801;22798;15
22801;22800;15
22801;22804;2
22801;22813;2
22801;22824;2
22801;22832;2
22801;22835;2
22801;22855;2
22801;22939;2
22801;22941;2
22801;22964;2
22801;22975;2
22801;22979;2
22801;22989;2
22801;23007;2
22801;23073;3
22801;23075;2
22801;23084;2
22801;23147;2
22801;23169;2
22801;23173;3
22801;23177;2
22801;23190;2
22801;23193;3
22801;23194;3
22801;23202;2
22801;23243;2
22801;23245;4
22801;23322;2
22801;23356;2
22801;23369;2
22801;23371;2
22801;23372;2
22801;23381;2
22801;23393;2
22801;23427;2
22801;23468;2
22801;23493;2
22801;35970;2
22801;71459;2
22801;72741;2
22801;82482;2
22801;82483;2
22801;82484;3
22801;84380;2
22801;84792;2
22801;84946;7
22801;84947;4
22801;84949;5
22801;84978;3
22801;15056N;2
22801;72802C;2
22801;84030E;2
22801;84751B;2
22801;85014A;2
22801;85049E;2
22801;M;4
22802;20828;2
22802;22434;2
22802;22507;2
22802;22553;2
22802;22624;2
22802;22680;2
22802;23202;2
22802;23283;2
22804;15036;2
22804;16015;2
22804;17003;2
22804;20674;2
22804;20675;3
22804;20676;2
22804;20677;3
22804;20685;3
22804;20705;2
22804;20725;4
22804;20727;3
22804;20728;2
22804;20828;3
22804;20971;4
22804;20972;4
22804;20977;3
22804;20979;3
22804;20980;2
22804;20984;3
22804;20985;3
22804;21061;2
22804;21064;2
22804;21078;3
22804;21084;2
22804;21086;2
22804;21116;3
22804;21122;3
22804;21123;2
22804;21124;2
22804;21126;2
22804;21135;2
22804;21156;2
22804;21164;3
22804;21165;3
22804;21166;3
22804;21169;4
22804;21171;2
22804;21172;5
22804;21174;3
22804;21175;3
22804;21179;2
22804;21181;4
22804;21231;3
22804;21232;7
22804;21248;3
22804;21340;4
22804;21361;2
22804;21364;2
22804;21390;3
22804;21407;3
22804;21411;2
22804;21429;2
22804;21448;2
22804;21467;2
22804;21481;4
22804;21485;4
22804;21592;3
22804;21621;5
22804;21623;2
22804;21624;2
22804;21625;5
22804;21668;2
22804;21669;4
22804;21670;3
22804;21671;3
22804;21672;2
22804;21707;2
22804;21713;2
22804;21714;2
22804;21730;6
22804;21739;2
22804;21744;2
22804;21754;5
22804;21755;2
22804;21770;2
22804;21773;2
22804;21828;2
22804;21841;2
22804;21843;2
22804;21870;2
22804;21903;2
22804;21905;2
22804;21907;3
22804;21908;4
22804;21914;2
22804;21929;3
22804;21931;2
22804;21932;2
22804;21933;2
22804;21935;2
22804;21955;3
22804;21967;2
22804;21980;3
22804;21982;3
22804;21983;3
22804;21984;3
22804;21985;6
22804;21986;2
22804;21991;2
22804;21992;4
22804;22065;2
22804;22082;2
22804;22090;2
22804;22092;3
22804;22093;3
22804;22096;3
22804;22097;2
22804;22098;4
22804;22114;2
22804;22115;2
22804;22141;3
22804;22147;5
22804;22150;2
22804;22155;2
22804;22158;2
22804;22161;2
22804;22171;3
22804;22173;3
22804;22181;2
22804;22188;2
22804;22189;5
22804;22193;2
22804;22195;2
22804;22196;2
22804;22212;3
22804;22219;3
22804;22231;2
22804;22233;2
22804;22247;2
22804;22250;2
22804;22256;2
22804;22270;2
22804;22273;3
22804;22296;2
22804;22300;2
22804;22301;3
22804;22303;3
22804;22314;2
22804;22335;2
22804;22349;2
22804;22360;3
22804;22362;2
22804;22365;3
22804;22371;2
22804;22374;2
22804;22375;2
22804;22381;2
22804;22382;5
22804;22383;3
22804;22384;4
22804;22386;5
22804;22398;2
22804;22413;4
22804;22427;2
22804;22429;3
22804;22438;2
22804;22439;2
22804;22441;5
22804;22454;2
22804;22456;3
22804;22464;3
22804;22467;2
22804;22477;3
22804;22478;2
22804;22479;3
22804;22487;4
22804;22505;2
22804;22507;3
22804;22508;3
22804;22520;2
22804;22521;2
22804;22523;2
22804;22551;2
22804;22553;3
22804;22554;2
22804;22555;2
22804;22556;2
22804;22560;2
22804;22562;2
22804;22563;2
22804;22564;2
22804;22565;2
22804;22567;2
22804;22568;2
22804;22569;2
22804;22570;2
22804;22585;2
22804;22586;3
22804;22587;2
22804;22595;2
22804;22606;3
22804;22607;3
22804;22614;3
22804;22616;3
22804;22621;3
22804;22624;7
22804;22625;3
22804;22626;2
22804;22632;2
22804;22633;2
22804;22639;2
22804;22645;3
22804;22646;2
22804;22649;2
22804;22652;2
22804;22654;2
22804;22665;2
22804;22668;2
22804;22693;2
22804;22694;3
22804;22696;2
22804;22697;2
22804;22698;2
22804;22699;2
22804;22722;5
22804;22727;3
22804;22737;2
22804;22743;2
22804;22748;2
22804;22749;3
22804;22750;3
22804;22752;2
22804;22754;2
22804;22759;2
22804;22766;4
22804;22767;2
22804;22768;2
22804;22776;4
22804;22780;3
22804;22784;2
22804;22795;2
22804;22797;2
22804;22798;2
22804;22800;2
22804;22801;2
22804;22809;3
22804;22810;2
22804;22812;2
22804;22816;2
22804;22831;2
22804;22834;2
22804;22835;2
22804;22840;3
22804;22841;3
22804;22844;2
22804;22851;3
22804;22858;2
22804;22894;2
22804;22900;3
22804;22904;2
22804;22905;2
22804;22906;2
22804;22908;2
22804;22912;2
22804;22913;2
22804;22914;2
22804;22916;3
22804;22917;3
22804;22918;3
22804;22919;3
22804;22920;3
22804;22921;3
22804;22925;3
22804;22940;2
22804;22941;2
22804;22946;2
22804;22964;2
22804;22965;2
22804;22966;2
22804;22989;5
22804;22990;2
22804;22998;3
22804;23000;2
22804;23008;2
22804;23046;2
22804;23048;2
22804;23057;2
22804;23067;4
22804;23068;3
22804;23077;3
22804;23083;2
22804;23084;2
22804;23091;5
22804;23100;2
22804;23101;2
22804;23103;3
22804;23108;4
22804;23126;2
22804;23127;3
22804;23128;2
22804;23130;2
22804;23131;2
22804;23146;5
22804;23154;2
22804;23159;2
22804;23162;2
22804;23167;2
22804;23176;2
22804;23177;2
22804;23184;3
22804;23188;3
22804;23193;2
22804;23196;2
22804;23197;3
22804;23198;3
22804;23199;2
22804;23200;3
22804;23201;2
22804;23205;2
22804;23206;2
22804;23207;2
22804;23209;2
22804;23230;2
22804;23232;3
22804;23243;2
22804;23284;2
22804;23300;2
22804;23302;2
22804;23307;2
22804;23318;2
22804;23322;4
22804;23323;3
22804;23329;4
22804;23330;3
22804;23331;3
22804;23332;4
22804;23333;2
22804;23334;2
22804;23343;4
22804;23344;4
22804;23348;2
22804;23353;2
22804;23354;2
22804;23382;2
22804;23434;2
22804;23439;3
22804;23461;2
22804;23503;3
22804;23504;3
22804;23513;2
22804;23514;2
22804;23515;2
22804;23543;2
22804;35924;2
22804;35961;3
22804;37448;3
22804;37449;3
22804;48129;2
22804;48138;3
22804;48187;2
22804;48194;5
22804;71053;2
22804;71477;6
22804;72741;3
22804;79321;2
22804;82483;2
22804;82484;2
22804;82486;2
22804;82552;2
22804;82567;2
22804;82578;2
22804;82580;2
22804;82581;3
22804;82582;3
22804;82600;6
22804;84199;2
22804;84378;5
22804;84380;4
22804;84755;6
22804;84792;3
22804;84991;2
22804;85015;2
22804;85053;3
22804;85059;2
22804;85062;2
22804;85066;3
22804;85150;2
22804;85152;4
22804;85174;2
22804;85178;2
22804;85212;2
22804;85214;2
22804;85227;2
22804;16156S;2
22804;35471D;5
22804;35819P;2
22804;35912B;2
22804;46000S;2
22804;47503A;4
22804;47504H;2
22804;47504K;5
22804;47559B;2
22804;47566B;3
22804;47574A;3
22804;47591D;2
22804;47599A;3
22804;51014A;3
22804;51014C;2
22804;72807B;2
22804;75049L;4
22804;84029G;2
22804;84030E;4
22804;84031B;2
22804;84341B;2
22804;84406B;2
22804;84459A;2
22804;84536A;3
22804;84596B;2
22804;84596F;3
22804;84997A;2
22804;85032C;2
22804;85035A;3
22804;85036A;3
22804;85036C;2
22804;85040A;2
22804;85049C;3
22804;85049E;2
22804;85049G;3
22804;85049H;3
22804;85061W;2
22804;85099C;2
22804;85099F;2
22804;85206A;3
22804;M;2
22805;21166;2
22805;21668;2
22805;21669;2
22805;21671;2
22805;21672;2
22805;21888;2
22805;22771;3
22805;22772;3
22805;22773;5
22805;22774;4
22805;22775;4
22805;22964;2
22805;23028;3
22805;23029;2
22805;23032;4
22805;23393;2
22805;23396;2
22805;82483;2
22805;82486;2
22805;85066;2
22805;46000S;3
22805;85014B;2
22806;23397;2
22807;21107;2
22807;21114;2
22807;21135;2
22807;21164;2
22807;21165;2
22807;21174;2
22807;21175;3
22807;21179;2
22807;21181;2
22807;21439;2
22807;21481;2
22807;21558;2
22807;21559;2
22807;21592;3
22807;21731;3
22807;21791;2
22807;21821;2
22807;21899;2
22807;21900;2
22807;21901;2
22807;22068;2
22807;22079;2
22807;22083;2
22807;22091;2
22807;22094;3
22807;22149;2
22807;22171;3
22807;22173;4
22807;22186;2
22807;22241;2
22807;22255;2
22807;22283;2
22807;22300;2
22807;22326;2
22807;22413;2
22807;22441;2
22807;22466;2
22807;22487;2
22807;22508;2
22807;22531;3
22807;22534;2
22807;22551;2
22807;22553;2
22807;22554;2
22807;22560;2
22807;22561;2
22807;22632;2
22807;22633;2
22807;22639;2
22807;22654;2
22807;22667;3
22807;22722;3
22807;22808;5
22807;22995;2
22807;22998;2
22807;23004;2
22807;23076;2
22807;23084;2
22807;23154;2
22807;23338;2
22807;23353;2
22807;23504;2
22807;71053;2
22807;72741;3
22807;79321;2
22807;82482;2
22807;82486;2
22807;82578;2
22807;82580;3
22807;82581;4
22807;82600;3
22807;84378;2
22807;84843;2
22807;85038;2
22807;85152;2
22807;85173;2
22807;85174;3
22807;85175;3
22807;84997B;2
22807;84997D;2
22808;17003;2
22808;20658;2
22808;20749;2
22808;20941;2
22808;21114;2
22808;21174;2
22808;21485;2
22808;21908;2
22808;22079;2
22808;22087;2
22808;22094;2
22808;22115;2
22808;22148;2
22808;22286;2
22808;22291;2
22808;22292;2
22808;22293;2
22808;22435;2
22808;22621;2
22808;22667;3
22808;22722;2
22808;22807;5
22808;22809;2
22808;22859;2
22808;22860;2
22808;22938;2
22808;22956;2
22808;82583;2
22808;84380;2
22808;84988;2
22808;85038;3
22808;85173;5
22808;84406B;2
22809;16236;2
22809;16238;3
22809;20674;2
22809;20675;2
22809;20676;2
22809;20711;2
22809;20725;2
22809;20727;2
22809;20728;2
22809;20749;2
22809;20767;2
22809;20768;2
22809;20769;2
22809;20886;2
22809;20956;2
22809;20971;2
22809;20973;3
22809;20985;2
22809;21014;3
22809;21015;2
22809;21041;2
22809;21084;2
22809;21098;3
22809;21122;2
22809;21126;2
22809;21154;2
22809;21158;3
22809;21159;2
22809;21166;3
22809;21174;4
22809;21175;5
22809;21181;4
22809;21213;2
22809;21232;2
22809;21259;2
22809;21287;4
22809;21327;2
22809;21328;2
22809;21351;2
22809;21407;2
22809;21411;2
22809;21429;2
22809;21455;2
22809;21470;2
22809;21485;2
22809;21494;2
22809;21531;2
22809;21584;4
22809;21587;2
22809;21591;4
22809;21619;2
22809;21623;3
22809;21640;2
22809;21642;2
22809;21731;2
22809;21744;2
22809;21770;2
22809;21790;3
22809;21791;2
22809;21803;2
22809;21808;2
22809;21811;2
22809;21828;2
22809;21833;2
22809;21841;2
22809;21849;2
22809;21864;2
22809;21889;2
22809;21903;3
22809;21907;3
22809;21912;2
22809;21914;2
22809;21918;4
22809;21930;2
22809;21931;2
22809;21985;2
22809;21991;2
22809;21992;3
22809;22030;2
22809;22075;2
22809;22117;2
22809;22141;3
22809;22142;3
22809;22144;4
22809;22154;2
22809;22158;5
22809;22169;2
22809;22210;4
22809;22211;2
22809;22268;2
22809;22278;2
22809;22286;2
22809;22294;2
22809;22307;2
22809;22312;2
22809;22349;2
22809;22360;2
22809;22367;2
22809;22371;2
22809;22377;2
22809;22382;2
22809;22383;2
22809;22384;2
22809;22385;4
22809;22386;4
22809;22396;2
22809;22398;3
22809;22400;2
22809;22402;3
22809;22413;3
22809;22417;3
22809;22418;2
22809;22435;2
22809;22438;2
22809;22441;2
22809;22442;2
22809;22456;2
22809;22473;2
22809;22487;4
22809;22488;2
22809;22489;2
22809;22493;2
22809;22529;2
22809;22530;2
22809;22534;3
22809;22535;2
22809;22536;3
22809;22554;2
22809;22556;2
22809;22560;5
22809;22561;4
22809;22563;2
22809;22564;2
22809;22571;2
22809;22573;2
22809;22579;2
22809;22582;2
22809;22583;2
22809;22584;2
22809;22585;4
22809;22588;2
22809;22593;2
22809;22595;2
22809;22600;2
22809;22601;2
22809;22602;3
22809;22603;2
22809;22607;2
22809;22622;3
22809;22625;2
22809;22632;5
22809;22633;6
22809;22639;2
22809;22642;2
22809;22652;2
22809;22654;2
22809;22662;2
22809;22667;2
22809;22690;2
22809;22694;2
22809;22696;4
22809;22697;2
22809;22731;6
22809;22733;4
22809;22734;4
22809;22735;2
22809;22736;3
22809;22737;5
22809;22738;2
22809;22739;4
22809;22742;2
22809;22743;2
22809;22744;2
22809;22745;3
22809;22746;3
22809;22747;2
22809;22748;2
22809;22749;2
22809;22759;4
22809;22791;2
22809;22804;3
22809;22808;2
22809;22810;11
22809;22812;3
22809;22816;4
22809;22818;2
22809;22834;5
22809;22835;2
22809;22844;2
22809;22845;2
22809;22898;2
22809;22938;2
22809;22940;3
22809;22941;2
22809;22944;2
22809;22945;3
22809;22952;5
22809;22956;2
22809;22959;2
22809;22966;2
22809;22988;2
22809;22997;2
22809;22998;3
22809;23007;2
22809;23008;2
22809;23067;2
22809;23077;2
22809;23078;2
22809;23080;2
22809;23081;3
22809;23083;3
22809;23085;2
22809;23090;2
22809;23092;2
22809;23100;2
22809;23101;2
22809;23102;2
22809;23103;3
22809;23109;4
22809;23118;2
22809;23126;2
22809;23131;3
22809;23132;2
22809;23147;2
22809;23152;4
22809;23153;2
22809;23155;2
22809;23156;2
22809;23157;4
22809;23158;2
22809;23188;2
22809;23191;2
22809;23192;2
22809;23196;4
22809;23197;4
22809;23198;5
22809;23199;2
22809;23201;2
22809;23202;2
22809;23203;2
22809;23206;2
22809;23207;3
22809;23208;3
22809;23210;2
22809;23211;2
22809;23212;2
22809;23247;2
22809;23265;2
22809;23266;4
22809;23267;2
22809;23271;2
22809;23300;2
22809;23307;2
22809;23308;2
22809;23311;3
22809;23312;2
22809;23318;6
22809;23319;5
22809;23320;3
22809;23322;2
22809;23323;2
22809;23329;2
22809;23330;3
22809;23331;2
22809;23332;2
22809;23333;2
22809;23334;2
22809;23340;2
22809;23343;4
22809;23344;4
22809;23349;5
22809;23350;3
22809;23351;4
22809;23352;2
22809;23353;6
22809;23354;3
22809;23356;3
22809;23357;2
22809;23366;2
22809;23367;2
22809;23371;2
22809;23374;2
22809;23376;2
22809;23378;4
22809;23382;2
22809;23389;2
22809;23424;2
22809;23434;2
22809;23439;4
22809;23454;2
22809;23458;2
22809;23489;3
22809;23493;2
22809;23500;3
22809;23501;2
22809;23502;2
22809;23503;3
22809;23504;3
22809;23511;2
22809;23512;2
22809;23513;2
22809;23514;2
22809;23515;2
22809;23542;2
22809;23569;2
22809;23581;2
22809;48129;2
22809;48138;2
22809;72741;4
22809;72817;2
22809;72818;3
22809;82483;2
22809;82486;2
